Railway: Thameslink Core; Timetable: Thameslink Core Monday 29.06.2026;  Start time: 04:00

Enters at T/F West Hampstead TL,24:45
Passes Kentish Town,24:46
Arrives at St. Pancras,24:51
Departs from St. Pancras,24:52
Passes Kings Cross TL (Closed),24:53
Arrives at Farringdon,24:55
Departs from Farringdon,24:56
Passes City Thameslink,24:57
Arrives at Blackfriars,24:59
Departs from Blackfriars,25:02
Passes Elephant & Castle,25:04
Exits railway at T/F Loughborough Junction,
allowable exit element(s): 105-23 ,25:06


W. Hampstead TL - Three Bridges v. E&C P4 [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,9O11

Enters at T/F West Hampstead TL,05:19
Arrives at Kentish Town,05:20
Departs from Kentish Town,05:21
Arrives at St. Pancras,05:27
Departs from St. Pancras,05:28
Passes Kings Cross TL (Closed),05:29
Arrives at Farringdon,05:31
Departs from Farringdon,05:32
Arrives at City Thameslink,05:33
Departs from City Thameslink,05:34
Arrives at Blackfriars,05:35
Departs from Blackfriars,05:36
Arrives at Elephant & Castle,05:39
Departs from Elephant & Castle,05:40
Exits railway at T/F Loughborough Junction,
allowable exit element(s): 105-23 ,05:42


West Hampstead TL - Rainham (Kent) [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,9P99

Enters at T/F West Hampstead TL,05:23
Arrives at Kentish Town,05:24
Departs from Kentish Town,05:25
Arrives at St. Pancras,05:29
Departs from St. Pancras,05:30
Passes Kings Cross TL (Closed),05:31
Arrives at Farringdon,05:34
Departs from Farringdon,05:35
Arrives at City Thameslink,05:36
Departs from City Thameslink,05:37
Arrives at Blackfriars,05:38
Departs from Blackfriars,05:39
Exits railway at T/F London Bridge,
allowable exit element(s): 78-21 ,05:42


West Hampstead TL - Rainham (Kent) [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,9P03,9P05

Enters at T/F West Hampstead TL,05:54,06:24
Arrives at Kentish Town,05:55,06:25
Departs from Kentish Town,05:56,06:26
Arrives at St. Pancras,06:01,06:31
Departs from St. Pancras,06:02,06:32
Passes Kings Cross TL (Closed),06:03,06:33
Arrives at Farringdon,06:06,06:36
Departs from Farringdon,06:07,06:37
Arrives at City Thameslink,06:08,06:38
Departs from City Thameslink,06:09,06:39
Arrives at Blackfriars,06:10,06:40
Departs from Blackfriars,06:11,06:41
Exits railway at T/F London Bridge,
allowable exit element(s): 78-21 ,06:14,06:44


West Hampstead TL - Sutton via E&C P4 [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,9V17

Enters at T/F West Hampstead TL,06:35
Arrives at Kentish Town,06:36
Departs from Kentish Town,06:37
Arrives at St. Pancras,06:41
Departs from St. Pancras,06:42
Passes Kings Cross TL (Closed),06:43
Arrives at Farringdon,06:46
Departs from Farringdon,06:47
Arrives at City Thameslink,06:48
Departs from City Thameslink,06:49
Arrives at Blackfriars,06:50
Departs from Blackfriars,06:51
Arrives at Elephant & Castle,06:54
Departs from Elephant & Castle,06:55
Exits railway at T/F Loughborough Junction,
allowable exit element(s): 105-23 ,06:58


Orpington - Kentish Town P3 via E&C P3 [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,9K44

Enters at T/F Loughborough Junction,16:11
Arrives at Elephant & Castle,16:13
Departs from Elephant & Castle,16:14
Arrives at Blackfriars,16:18
Departs from Blackfriars,16:19
Arrives at City Thameslink,16:21
Departs from City Thameslink,16:22
Arrives at Farringdon,16:23
Departs from Farringdon,16:24
Passes Kings Cross TL (Closed),16:26
Arrives at St. Pancras,16:27
Departs from St. Pancras,16:28
Arrives at Kentish Town,16:33
Changes direction at Kentish Town,16:35
At Kentish Town forms new service,9K47 at 16:36


Orpington - Kentish Town P3 via E&C P3 [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,9K46

Enters at T/F Loughborough Junction,16:41
Arrives at Elephant & Castle,16:43
Departs from Elephant & Castle,16:44
Arrives at Blackfriars,16:48
Departs from Blackfriars,16:49
Arrives at City Thameslink,16:51
Departs from City Thameslink,16:52
Arrives at Farringdon,16:53
Departs from Farringdon,16:54
Passes Kings Cross TL (Closed),16:56
Arrives at St. Pancras,16:57
Departs from St. Pancras,16:58
Arrives at Kentish Town,17:03
Changes direction at Kentish Town,17:05
At Kentish Town forms new service,9K49 at 17:06


Orpington - Kentish Town P3 via E&C P3 [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,9K48

Enters at T/F Loughborough Junction,17:11
Arrives at Elephant & Castle,17:13
Departs from Elephant & Castle,17:14
Arrives at Blackfriars,17:18
Departs from Blackfriars,17:19
Arrives at City Thameslink,17:21
Departs from City Thameslink,17:22
Arrives at Farringdon,17:23
Departs from Farringdon,17:24
Passes Kings Cross TL (Closed),17:26
Arrives at St. Pancras,17:27
Departs from St. Pancras,17:28
Arrives at Kentish Town,17:33
Changes direction at Kentish Town,17:35
At Kentish Town forms new service,9K53 at 17:36


Rainham (Kent) - Kentish Town P3 [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,9P56

Enters at T/F London Bridge,19:59
Arrives at Blackfriars,20:03
Departs from Blackfriars,20:04
Arrives at City Thameslink,20:06
Departs from City Thameslink,20:07
Arrives at Farringdon,20:08
Departs from Farringdon,20:09
Passes Kings Cross TL (Closed),20:11
Arrives at St. Pancras,20:12
Departs from St. Pancras,20:13
Arrives at Kentish Town,20:18
Changes direction at Kentish Town,20:20
At Kentish Town forms new service,9P61 at 20:22


Rainham (Kent) - Kentish Town P3 [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,9P58

Enters at T/F London Bridge,20:29
Arrives at Blackfriars,20:33
Departs from Blackfriars,20:34
Arrives at City Thameslink,20:36
Departs from City Thameslink,20:37
Arrives at Farringdon,20:38
Departs from Farringdon,20:39
Passes Kings Cross TL (Closed),20:41
Arrives at St. Pancras,20:42
Departs from St. Pancras,20:43
Arrives at Kentish Town,20:48
Changes direction at Kentish Town,20:50
At Kentish Town forms new service,9P63 at 20:52


Rainham (Kent) - Kentish Town P3 [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,9P60

Enters at T/F London Bridge,20:59
Arrives at Blackfriars,21:03
Departs from Blackfriars,21:04
Arrives at City Thameslink,21:06
Departs from City Thameslink,21:07
Arrives at Farringdon,21:08
Departs from Farringdon,21:09
Passes Kings Cross TL (Closed),21:11
Arrives at St. Pancras,21:12
Departs from St. Pancras,21:13
Arrives at Kentish Town,21:18
Changes direction at Kentish Town,21:20
At Kentish Town forms new service,9P65 at 21:22


Rainham (Kent) - Kentish Town P3 [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,9P62

Enters at T/F London Bridge,21:29
Arrives at Blackfriars,21:33
Departs from Blackfriars,21:34
Arrives at City Thameslink,21:36
Departs from City Thameslink,21:37
Arrives at Farringdon,21:38
Departs from Farringdon,21:39
Passes Kings Cross TL (Closed),21:41
Arrives at St. Pancras,21:42
Departs from St. Pancras,21:43
Arrives at Kentish Town,21:48
Changes direction at Kentish Town,21:50
At Kentish Town forms new service,9P67 at 21:52


Rainham (Kent) - Kentish Town P3 [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,9P64

Enters at T/F London Bridge,21:59
Arrives at Blackfriars,22:03
Departs from Blackfriars,22:04
Arrives at City Thameslink,22:06
Departs from City Thameslink,22:07
Arrives at Farringdon,22:08
Departs from Farringdon,22:09
Passes Kings Cross TL (Closed),22:11
Arrives at St. Pancras,22:12
Departs from St. Pancras,22:13
Arrives at Kentish Town,22:18
Changes direction at Kentish Town,22:20
At Kentish Town forms new service,9P69 at 22:22


Rainham (Kent) - Kentish Town P3 [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,9P66

Enters at T/F London Bridge,22:29
Arrives at Blackfriars,22:33
Departs from Blackfriars,22:34
Arrives at City Thameslink,22:36
Departs from City Thameslink,22:37
Arrives at Farringdon,22:38
Departs from Farringdon,22:39
Passes Kings Cross TL (Closed),22:41
Arrives at St. Pancras,22:42
Departs from St. Pancras,22:43
Arrives at Kentish Town,22:48
Changes direction at Kentish Town,22:50
At Kentish Town forms new service,9P71 at 22:52


Kentish Town - Sutton via E&C P4 [TL] - Class 700/0
,9O13

New service at Kentish Town from,5O13 at 05:51
Departs from Kentish Town,05:52
Arrives at St. Pancras,05:56
Departs from St. Pancras,05:57
Arrives at Farringdon,06:01
Departs from Farringdon,06:02
Arrives at City Thameslink,06:03
Departs from City Thameslink,06:04
Arrives at Blackfriars,06:05
Departs from Blackfriars,06:06
Arrives at Elephant & Castle,06:09
Departs from Elephant & Castle,06:10
Exits railway at T/F Loughborough Junction,
allowable exit element(s): 105-23 ,06:12


Kentish Town - Orpington via E&C P4 [TL] - Class 700/0
,9K45

New service at Kentish Town from,3K45 at 15:48
Departs from Kentish Town,16:11
Arrives at St. Pancras,16:16
Departs from St. Pancras,16:17
Arrives at Farringdon,16:21
Departs from Farringdon,16:22
Arrives at City Thameslink,16:23
Departs from City Thameslink,16:24
Arrives at Blackfriars,16:25
Departs from Blackfriars,16:26
Arrives at Elephant & Castle,16:29
Departs from Elephant & Castle,16:30
Exits railway at T/F Loughborough Junction,
allowable exit element(s): 105-23 ,16:32


Kentish Town - Orpington via E&C P4 [TL] - Class 700/0
,9K47

New service at Kentish Town from,9K44 at 16:36
Departs from Kentish Town,16:41
Arrives at St. Pancras,16:46
Departs from St. Pancras,16:47
Arrives at Farringdon,16:51
Departs from Farringdon,16:52
Arrives at City Thameslink,16:53
Departs from City Thameslink,16:54
Arrives at Blackfriars,16:55
Departs from Blackfriars,16:56
Arrives at Elephant & Castle,16:59
Departs from Elephant & Castle,17:00
Exits railway at T/F Loughborough Junction,
allowable exit element(s): 105-23 ,17:02


Kentish Town - Orpington via E&C P4 [TL] - Class 700/0
,9K49

New service at Kentish Town from,9K46 at 17:06
Departs from Kentish Town,17:11
Arrives at St. Pancras,17:16
Departs from St. Pancras,17:17
Arrives at Farringdon,17:21
Departs from Farringdon,17:22
Arrives at City Thameslink,17:23
Departs from City Thameslink,17:24
Arrives at Blackfriars,17:25
Departs from Blackfriars,17:26
Arrives at Elephant & Castle,17:29
Departs from Elephant & Castle,17:30
Exits railway at T/F Loughborough Junction,
allowable exit element(s): 105-23 ,17:32


Kentish Town - Orpington via E&C P4 [TL] - Class 700/0
,9K53

New service at Kentish Town from,9K48 at 17:36
Departs from Kentish Town,17:41
Arrives at St. Pancras,17:46
Departs from St. Pancras,17:47
Arrives at Farringdon,17:51
Departs from Farringdon,17:52
Arrives at City Thameslink,17:53
Departs from City Thameslink,17:54
Arrives at Blackfriars,17:55
Departs from Blackfriars,17:56
Arrives at Elephant & Castle,17:59
Departs from Elephant & Castle,18:00
Exits railway at T/F Loughborough Junction,
allowable exit element(s): 105-23 ,18:02


Kentish Town - Rainham (Kent) [TL] - Class 700/0
,9P61

New service at Kentish Town from,9P56 at 20:22
Departs from Kentish Town,20:26
Arrives at St. Pancras,20:31
Departs from St. Pancras,20:32
Arrives at Farringdon,20:36
Departs from Farringdon,20:37
Arrives at City Thameslink,20:38
Departs from City Thameslink,20:39
Arrives at Blackfriars,20:40
Departs from Blackfriars,20:41
Exits railway at T/F London Bridge,
allowable exit element(s): 78-21 ,20:44


Kentish Town - Rainham (Kent) [TL] - Class 700/0
,9P63

New service at Kentish Town from,9P58 at 20:52
Departs from Kentish Town,20:56
Arrives at St. Pancras,21:01
Departs from St. Pancras,21:02
Arrives at Farringdon,21:06
Departs from Farringdon,21:07
Arrives at City Thameslink,21:08
Departs from City Thameslink,21:09
Arrives at Blackfriars,21:10
Departs from Blackfriars,21:11
Exits railway at T/F London Bridge,
allowable exit element(s): 78-21 ,21:14


Kentish Town - Rainham (Kent) [TL] - Class 700/0
,9P65

New service at Kentish Town from,9P60 at 21:22
Departs from Kentish Town,21:26
Arrives at St. Pancras,21:31
Departs from St. Pancras,21:32
Arrives at Farringdon,21:36
Departs from Farringdon,21:37
Arrives at City Thameslink,21:38
Departs from City Thameslink,21:39
Arrives at Blackfriars,21:40
Departs from Blackfriars,21:41
Exits railway at T/F London Bridge,
allowable exit element(s): 78-21 ,21:44


Kentish Town - Rainham (Kent) [TL] - Class 700/0
,9P67

New service at Kentish Town from,9P62 at 21:52
Departs from Kentish Town,21:56
Arrives at St. Pancras,22:01
Departs from St. Pancras,22:02
Arrives at Farringdon,22:06
Departs from Farringdon,22:07
Arrives at City Thameslink,22:08
Departs from City Thameslink,22:09
Arrives at Blackfriars,22:10
Departs from Blackfriars,22:11
Exits railway at T/F London Bridge,
allowable exit element(s): 78-21 ,22:14


Kentish Town - Rainham (Kent) [TL] - Class 700/0
,9P69

New service at Kentish Town from,9P64 at 22:22
Departs from Kentish Town,22:26
Arrives at St. Pancras,22:31
Departs from St. Pancras,22:32
Arrives at Farringdon,22:36
Departs from Farringdon,22:37
Arrives at City Thameslink,22:38
Departs from City Thameslink,22:39
Arrives at Blackfriars,22:40
Departs from Blackfriars,22:41
Exits railway at T/F London Bridge,
allowable exit element(s): 78-21 ,22:44


Kentish Town - Rainham (Kent) [TL] - Class 700/0
,9P71

New service at Kentish Town from,9P66 at 22:52
Departs from Kentish Town,22:56
Arrives at St. Pancras,23:01
Departs from St. Pancras,23:02
Arrives at Farringdon,23:06
Departs from Farringdon,23:07
Arrives at City Thameslink,23:08
Departs from City Thameslink,23:09
Arrives at Blackfriars,23:10
Departs from Blackfriars,23:11
Exits railway at T/F London Bridge,
allowable exit element(s): 78-21 ,23:14


Haywards Heath - Bedford [TL] - Class 700/1; Mass 410Te; Power 5000kW; Brake force 152Te; Maximum speed 161 km/h
,9R12,9R14

Enters at T/F London Bridge,08:22,08:52
Arrives at Blackfriars,08:26,08:56
Departs from Blackfriars,08:27,08:57
Arrives at City Thameslink,08:28,08:58
Departs from City Thameslink,08:29,08:59
Arrives at Farringdon,08:30,09:00
Departs from Farringdon,08:31,09:01
Passes Kings Cross TL (Closed),08:34,09:04
Arrives at St. Pancras,08:35,09:05
Departs from St. Pancras,08:36,09:06
Passes Kentish Town,08:41,09:11
Exits railway at T/F West Hampstead TL,
allowable exit element(s): 0-10 ,08:42,09:12


East Grinstead - Bedford [TL] - Class 700/1; Mass 410Te; Power 5000kW; Brake force 152Te; Maximum speed 161 km/h
,9L04,9L06,9L08

Enters at T/F London Bridge,07:42,08:12,08:42
Arrives at Blackfriars,07:46,08:16,08:46
Departs from Blackfriars,07:47,08:17,08:47
Arrives at City Thameslink,07:48,08:18,08:48
Departs from City Thameslink,07:49,08:19,08:49
Arrives at Farringdon,07:50,08:20,08:50
Departs from Farringdon,07:51,08:21,08:51
Passes Kings Cross TL (Closed),07:54,08:24,08:54
Arrives at St. Pancras,07:55,08:25,08:55
Departs from St. Pancras,07:56,08:26,08:56
Passes Kentish Town,08:00,08:30,09:00
Exits railway at T/F West Hampstead TL,
allowable exit element(s): 0-10 ,08:01,08:31,09:01


East Grinstead - Bedford [TL] - Class 700/1; Mass 410Te; Power 5000kW; Brake force 152Te; Maximum speed 161 km/h
,9L24

Enters at T/F London Bridge,19:12
Arrives at Blackfriars,19:16
Departs from Blackfriars,19:17
Arrives at City Thameslink,19:18
Departs from City Thameslink,19:19
Arrives at Farringdon,19:20
Departs from Farringdon,19:21
Passes Kings Cross TL (Closed),19:24
Arrives at St. Pancras,19:25
Departs from St. Pancras,19:26
Passes Kentish Town,19:30
Exits railway at T/F West Hampstead TL,
allowable exit element(s): 0-10 ,19:31


St. Pancras Intl. - East Grinstead [TL] - Class 700/1
,9L03

New service at St. Pancras from,5L03 at 05:54
Departs from St. Pancras,05:55
Passes Kings Cross TL (Closed),05:56
Arrives at Farringdon,05:58
Departs from Farringdon,05:59
Arrives at City Thameslink,06:00
Departs from City Thameslink,06:01
Arrives at Blackfriars,06:03
Departs from Blackfriars,06:04
Exits railway at T/F London Bridge,
allowable exit element(s): 78-21 ,06:06


Bedford - East Grinstead [TL] - Class 700/1; Mass 410Te; Power 5000kW; Brake force 152Te; Maximum speed 161 km/h
,9L81

Enters at T/F West Hampstead TL,06:27
Passes Kentish Town,06:28
Arrives at St. Pancras,06:34
Departs from St. Pancras,06:35
Passes Kings Cross TL (Closed),06:36
Arrives at Farringdon,06:38
Departs from Farringdon,06:39
Arrives at City Thameslink,06:40
Departs from City Thameslink,06:41
Arrives at Blackfriars,06:43
Departs from Blackfriars,06:44
Exits railway at T/F London Bridge,
allowable exit element(s): 78-21 ,06:46


Bedford - East Grinstead [TL] - Class 700/1; Mass 410Te; Power 5000kW; Brake force 152Te; Maximum speed 161 km/h
,9L87

Enters at T/F West Hampstead TL,07:47
Passes Kentish Town,07:48
Arrives at St. Pancras,07:54
Departs from St. Pancras,07:55
Passes Kings Cross TL (Closed),07:56
Arrives at Farringdon,07:58
Departs from Farringdon,07:59
Arrives at City Thameslink,08:00
Departs from City Thameslink,08:01
Arrives at Blackfriars,08:03
Departs from Blackfriars,08:04
Exits railway at T/F London Bridge,
allowable exit element(s): 78-21 ,08:06


Bedford - East Grinstead [TL] - Class 700/1; Mass 410Te; Power 5000kW; Brake force 152Te; Maximum speed 161 km/h
,9L91,9L93,9L95

Enters at T/F West Hampstead TL,16:47,17:17,17:47
Passes Kentish Town,16:48,17:18,17:48
Arrives at St. Pancras,16:54,17:24,17:54
Departs from St. Pancras,16:55,17:25,17:55
Passes Kings Cross TL (Closed),16:56,17:26,17:56
Arrives at Farringdon,16:58,17:28,17:58
Departs from Farringdon,16:59,17:29,17:59
Arrives at City Thameslink,17:00,17:30,18:00
Departs from City Thameslink,17:01,17:31,18:01
Arrives at Blackfriars,17:03,17:33,18:03
Departs from Blackfriars,17:04,17:34,18:04
Exits railway at T/F London Bridge,
allowable exit element(s): 78-21 ,17:06,17:36,18:06


Orpington - Luton via E&C P3 [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,9K00,9K02

Enters at T/F Loughborough Junction,05:12,05:42
Arrives at Elephant & Castle,05:14,05:44
Departs from Elephant & Castle,05:15,05:45
Arrives at Blackfriars,05:19,05:49
Departs from Blackfriars,05:20,05:50
Arrives at City Thameslink,05:21,05:51
Departs from City Thameslink,05:22,05:52
Arrives at Farringdon,05:23,05:53
Departs from Farringdon,05:24,05:54
Passes Kings Cross TL (Closed),05:27,05:57
Arrives at St. Pancras,05:28,05:58
Departs from St. Pancras,05:29,05:59
Arrives at Kentish Town,05:33,06:03
Departs from Kentish Town,05:34,06:04
Exits railway at T/F West Hampstead TL,
allowable exit element(s): 0-10 ,05:35,06:05


Orpington - Luton via E&C P3 [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,9K06,9K08

Enters at T/F Loughborough Junction,06:42,07:12
Arrives at Elephant & Castle,06:44,07:14
Departs from Elephant & Castle,06:45,07:15
Arrives at Blackfriars,06:49,07:19
Departs from Blackfriars,06:50,07:20
Arrives at City Thameslink,06:51,07:21
Departs from City Thameslink,06:52,07:22
Arrives at Farringdon,06:53,07:23
Departs from Farringdon,06:54,07:24
Passes Kings Cross TL (Closed),06:57,07:27
Arrives at St. Pancras,06:58,07:28
Departs from St. Pancras,06:59,07:29
Arrives at Kentish Town,07:03,07:33
Departs from Kentish Town,07:04,07:34
Exits railway at T/F West Hampstead TL,
allowable exit element(s): 0-10 ,07:05,07:35


Orpington - W. Hampstead TL via E&C P3 [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,9K80

Enters at T/F Loughborough Junction,07:41
Arrives at Elephant & Castle,07:43
Departs from Elephant & Castle,07:44
Arrives at Blackfriars,07:48
Departs from Blackfriars,07:49
Arrives at City Thameslink,07:50
Departs from City Thameslink,07:51
Arrives at Farringdon,07:52
Departs from Farringdon,07:53
Passes Kings Cross TL (Closed),07:56
Arrives at St. Pancras,07:57
Departs from St. Pancras,07:58
Arrives at Kentish Town,08:02
Departs from Kentish Town,08:03
Exits railway at T/F West Hampstead TL,
allowable exit element(s): 0-10 ,08:04


Orpington - Luton via E&C P3 [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,9K12,9K14

Enters at T/F Loughborough Junction,08:12,08:42
Arrives at Elephant & Castle,08:14,08:44
Departs from Elephant & Castle,08:15,08:45
Arrives at Blackfriars,08:19,08:49
Departs from Blackfriars,08:20,08:50
Arrives at City Thameslink,08:21,08:51
Departs from City Thameslink,08:22,08:52
Arrives at Farringdon,08:23,08:53
Departs from Farringdon,08:24,08:54
Passes Kings Cross TL (Closed),08:27,08:57
Arrives at St. Pancras,08:28,08:58
Departs from St. Pancras,08:29,08:59
Arrives at Kentish Town,08:33,09:03
Departs from Kentish Town,08:34,09:04
Exits railway at T/F West Hampstead TL,
allowable exit element(s): 0-10 ,08:35,09:05


Orpington - W. Hampstead TL via E&C P3 [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,9K76,9K78

Enters at T/F Loughborough Junction,09:11,09:41
Arrives at Elephant & Castle,09:13,09:43
Departs from Elephant & Castle,09:14,09:44
Arrives at Blackfriars,09:18,09:48
Departs from Blackfriars,09:19,09:49
Arrives at City Thameslink,09:20,09:50
Departs from City Thameslink,09:21,09:51
Arrives at Farringdon,09:22,09:52
Departs from Farringdon,09:23,09:53
Passes Kings Cross TL (Closed),09:26,09:56
Arrives at St. Pancras,09:27,09:57
Departs from St. Pancras,09:28,09:58
Arrives at Kentish Town,09:32,10:02
Departs from Kentish Town,09:33,10:03
Exits railway at T/F West Hampstead TL,
allowable exit element(s): 0-10 ,09:34,10:04


Orpington - Luton via E&C P3 [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,9K52

Enters at T/F Loughborough Junction,18:11
Arrives at Elephant & Castle,18:13
Departs from Elephant & Castle,18:14
Arrives at Blackfriars,18:18
Departs from Blackfriars,18:19
Arrives at City Thameslink,18:20
Departs from City Thameslink,18:21
Arrives at Farringdon,18:22
Departs from Farringdon,18:23
Passes Kings Cross TL (Closed),18:26
Arrives at St. Pancras,18:27
Departs from St. Pancras,18:28
Arrives at Kentish Town,18:32
Departs from Kentish Town,18:33
Exits railway at T/F West Hampstead TL,
allowable exit element(s): 0-10 ,18:34


Orpington - Blackfriars P3 via E&C P1 [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,9K84

Enters at T/F Loughborough Junction,18:41
Arrives at Elephant & Castle,18:43
Departs from Elephant & Castle,18:44
Arrives at Blackfriars,18:48
Changes direction at Blackfriars,18:50
At Blackfriars forms new service,9K85 at 18:52


Orpington - Blackfriars P3 via E&C P1 [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,9K86

Enters at T/F Loughborough Junction,19:11
Arrives at Elephant & Castle,19:13
Departs from Elephant & Castle,19:14
Arrives at Blackfriars,19:18
Changes direction at Blackfriars,19:20
At Blackfriars forms new service,5K86 at 19:22


Blackfriars - Orpington via E&C P2 [TL] - Class 700/0
,9K01

New service at Blackfriars from,5K01 at 05:16
Departs from Blackfriars,05:26
Arrives at Elephant & Castle,05:29
Departs from Elephant & Castle,05:30
Exits railway at T/F Loughborough Junction,
allowable exit element(s): 105-25 ,05:33


W Hampstead TL - Orpington via E&C P4 [TL] Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,9K03,9K05

Enters at T/F West Hampstead TL,05:38,06:08
Arrives at Kentish Town,05:39,06:09
Departs from Kentish Town,05:40,06:10
Arrives at St. Pancras,05:46,06:16
Departs from St. Pancras,05:47,06:17
Passes Kings Cross TL (Closed),05:48,06:18
Arrives at Farringdon,05:51,06:21
Departs from Farringdon,05:52,06:22
Arrives at City Thameslink,05:53,06:23
Departs from City Thameslink,05:54,06:24
Arrives at Blackfriars,05:55,06:25
Departs from Blackfriars,05:56,06:26
Arrives at Elephant & Castle,06:00,06:30
Departs from Elephant & Castle,06:01,06:31
Exits railway at T/F Loughborough Junction,
allowable exit element(s): 105-23 ,06:03,06:33


Luton - Orpington via E&C P4 [TL] Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,9K07,9K09

Enters at T/F West Hampstead TL,06:38,07:08
Arrives at Kentish Town,06:39,07:09
Departs from Kentish Town,06:40,07:10
Arrives at St. Pancras,06:46,07:16
Departs from St. Pancras,06:47,07:17
Passes Kings Cross TL (Closed),06:48,07:18
Arrives at Farringdon,06:51,07:21
Departs from Farringdon,06:52,07:22
Arrives at City Thameslink,06:53,07:23
Departs from City Thameslink,06:54,07:24
Arrives at Blackfriars,06:55,07:25
Departs from Blackfriars,06:56,07:26
Arrives at Elephant & Castle,07:00,07:30
Departs from Elephant & Castle,07:01,07:31
Exits railway at T/F Loughborough Junction,
allowable exit element(s): 105-23 ,07:03,07:33


Luton - Orpington via E&C P4 [TL] Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,9K11,9K15

Enters at T/F West Hampstead TL,07:38,08:38
Arrives at Kentish Town,07:39,08:39
Departs from Kentish Town,07:40,08:40
Arrives at St. Pancras,07:46,08:46
Departs from St. Pancras,07:47,08:47
Passes Kings Cross TL (Closed),07:48,08:48
Arrives at Farringdon,07:51,08:51
Departs from Farringdon,07:52,08:52
Arrives at City Thameslink,07:53,08:53
Departs from City Thameslink,07:54,08:54
Arrives at Blackfriars,07:55,08:55
Departs from Blackfriars,07:56,08:56
Arrives at Elephant & Castle,08:00,09:00
Departs from Elephant & Castle,08:01,09:01
Exits railway at T/F Loughborough Junction,
allowable exit element(s): 105-23 ,08:03,09:03


W Hampstead TL - Orpington via E&C P4 [TL] Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,9K51

Enters at T/F West Hampstead TL,17:38
Arrives at Kentish Town,17:39
Departs from Kentish Town,17:40
Arrives at St. Pancras,17:46
Departs from St. Pancras,17:47
Passes Kings Cross TL (Closed),17:48
Arrives at Farringdon,17:51
Departs from Farringdon,17:52
Arrives at City Thameslink,17:53
Departs from City Thameslink,17:54
Arrives at Blackfriars,17:55
Departs from Blackfriars,17:56
Arrives at Elephant & Castle,18:00
Departs from Elephant & Castle,18:01
Exits railway at T/F Loughborough Junction,
allowable exit element(s): 105-23 ,18:03


Blackfriars - Orpington via E&C P2 [TL] - Class 700/0
,9K85

New service at Blackfriars from,9K84 at 18:52
Departs from Blackfriars,18:56
Arrives at Elephant & Castle,18:59
Departs from Elephant & Castle,19:00
Exits railway at T/F Loughborough Junction,
allowable exit element(s): 105-25 ,19:03


Luton - Elephant & Castle P4 [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,9K13

Enters at T/F West Hampstead TL,08:09
Passes Kentish Town,08:10
Arrives at St. Pancras,08:16
Departs from St. Pancras,08:17
Passes Kings Cross TL (Closed),08:18
Arrives at Farringdon,08:20
Departs from Farringdon,08:21
Arrives at City Thameslink,08:22
